Date, Store_ID, Product_ID, Quantity_Sold, Revenue 
2025-01-21, 32, VVP-390, 9, 632.69 
DATE_ERROR, 17, YSD-937, 11, 763.2 
2025-02-21, 84, ZRI-634, 20, 62.21 
2025-01-18, STORE_ERROR, RMS-457, 14, 74.31 
2025-03-17, 28, CSR-498, 5, 381.56 
2025-03-08, 75, XGG-325, 31, 429.37 
2025-01-30, 88, PRODUCT_ERROR, 50, 653.35 
2025-03-20, 27, GYR-178, 5, 127.45 
2025-03-29, STORE_ERROR, ATS-570, 7, REVENUE_ERROR 
2025-03-18, 11, FRN-744, 21, 716.12 
2025-01-26, 89, ARR-941, 3, 178.64 
2025-03-18, 65, YQK-551, 46, 126.16 
2025-03-23, 5, None, 20, 803.62 
2025-02-22, 85, MLZ-619, 47, 153.87 
2025-03-17, 4, OBO-439, 22, 263.09 
2025-03-15, 42, LFW-390, 2, 928.71 
2025-03-27, 39, TDE-242, 7, 292.43 
2025-01-27, 34, LTG-262, 48, 155.31 
2025-01-15, 91, YTC-988, , None 
, 67, OYP-011, 41, None 
2025-02-13, 16, NVW-740, 2, 965.0 
2025-01-14, 17, ONW-978, QUANTITY_ERROR, 882.98 
2025-03-01, 7, UAF-590, 2, 857.31 
2025-01-20, 35, QHT-504, 18, None 
2025-02-28, 93, WAL-387, 40, 895.33 
DATE_ERROR, 45, QIK-954, 49, 763.2 
2025-03-22, 38, PNK-158, 23, 772.4 
2025-02-28, 71, YLZ-427, 41, 265.08 
2025-03-11, 53, HCT-749, 18, 38.7 
2025-02-24, 32, OCR-557, None, 127.9 
2025-01-18, 23, BWQ-529, None, 211.06 
DATE_ERROR, 80, GWK-342, 10, 100.47 
2025-03-01, 100, GPY-851, 6, REVENUE_ERROR 
2025-03-24, 13, RVF-707, QUANTITY_ERROR, REVENUE_ERROR 
2025-03-28, 75, MYG-204, 32, 323.02 
2025-03-28, 72, FZK-553, 49, 53.44 
2025-02-06, 81, PCT-215, 27, 390.24 
2025-02-18, 4, ZWF-018, 33, 953.28 
2025-01-20, 98, ZIA-903, 23, 300.02 
2025-02-28, None, PRODUCT_ERROR, 23, 810.8 
None, 63, LSH-071, QUANTITY_ERROR, 531.77 
DATE_ERROR, 96, KOE-967, 23, 207.7 
2025-02-13, 36, DAV-112, 31, 280.68 
DATE_ERROR, 5, LXU-530, 25, 925.78 
2025-01-01, 15, GWE-304, QUANTITY_ERROR, 253.25 
2025-01-16, 35, LDV-318, 45, 177.86 
2025-01-19, STORE_ERROR, NMS-030, 49, 871.12 
2025-01-05, 9, LDN-783, 14, 492.3 
2025-03-03, 25, YCA-157, , 343.5 
2025-02-17, 67, USJ-253, QUANTITY_ERROR, 256.37 
2025-03-18, 51, None, ,  
2025-03-07, 50, EUL-170, None, 624.96 
2025-02-01, , YJW-134, 20, 991.99 
2025-03-13, 32, SHO-987, , 895.14 
DATE_ERROR, 24, NWL-220, 50, 454.73 
2025-03-23, 51, None, 29, 329.88 
2025-03-16, 67, FIU-637, 37, 874.99 
2025-02-10, 73, None, 38, 346.3 
2025-02-06, 53, OXO-746, 45, 712.21 
2025-02-10, 47, UPG-707, QUANTITY_ERROR, 336.56 
2025-02-07, 82, XYV-135, 14, 181.08 
2025-01-29, 39, WEL-979, 3, 919.26 
2025-01-22, STORE_ERROR, VGO-331, 3, 317.56 
2025-03-17, 60, QQY-071, None, 778.4 
2025-02-02, 85, GUX-002, 23, 249.91 
2025-02-15, 88, None, 35, 985.14 
2025-03-10, 20, PRODUCT_ERROR, 25, 416.21 
2025-01-20, 61, RWS-210, 19, 452.63 
2025-02-04, 49, XME-945, 11, 162.49 
2025-02-15, 68, QQE-498, QUANTITY_ERROR, 457.21 
2025-02-27, 90, WWM-916, 20, 821.08 
2025-03-25, 83, CVC-447, 32, 539.9 
2025-01-13, 77, PRODUCT_ERROR, None, 870.94 
2025-03-03, 82, , 26, 422.28 
None, 96, VUQ-210, None, 55.13 
2025-01-26, 86, EQC-380, 31, 38.08 
2025-03-19, 97, RLA-368, 47, 284.46 
2025-02-07, 61, EJU-869, 46, 253.63 
2025-01-01, 94, OTX-385, 44, 872.1 
2025-01-23, 82, BRG-983, 33, 542.54 
DATE_ERROR, 57, CFF-533, 43, 319.37 
2025-01-14, 4, DPW-097, 4, 258.49 
2025-02-01, 75, ODH-694, 29, 584.96 
None, 6, QJH-807, 45, 222.33 
2025-01-12, 2, HCY-556, 20, REVENUE_ERROR 
2025-01-26, 63, BFD-785, 17, REVENUE_ERROR 
2025-01-19, None, RCP-920, 22, 576.03 
2025-01-11, 59, JTC-380, 36, 311.01 
2025-02-09, 21, NWK-630, 13, 687.65 
2025-01-24, 48, JPD-556, 41, REVENUE_ERROR 
2025-03-10, 90, FFZ-582, QUANTITY_ERROR, 884.2 
2025-03-15, 51, None, 47, REVENUE_ERROR 
2025-03-08, 37, JOM-433, 47, 946.26 
2025-01-12, STORE_ERROR, FKY-665, , 198.96 
2025-01-05, 78, , 31, 376.08 
2025-03-10, STORE_ERROR, WII-556, 36, 968.31 
2025-03-16, 98, EZG-680, 27, REVENUE_ERROR 
2025-03-04, 34, RYU-321, 7, 302.57 
2025-02-13, 2, OZN-490, 32, 926.67 
2025-03-28, 70, GMS-541, 14, 174.56 
2025-01-10, 69, KZM-662, None, 466.05 
2025-03-01, 7, None, 44, 23.21 
2025-02-14, STORE_ERROR, IXQ-263, None, 886.6 
2025-03-18, 93, PCU-550, 22, 362.16 
2025-02-18, 91, XKD-309, 3, 971.52 
2025-02-09, 84, XTI-380, 35, 145.06 
2025-01-01, STORE_ERROR, NMF-797, 10, 391.33 
2025-03-01, 12, QRG-266, 36, 716.96 
2025-02-23, STORE_ERROR, DOE-226, 35, 374.43 
2025-03-03, 11, VAI-579, None, 560.92 
2025-02-04, 91, SLW-797, 10, 710.97 
, 76, None, 14, 136.33 
2025-01-14, 33, AKY-899, 27, 464.25 
None, 65, VNM-910, 31, 900.14 
2025-01-21, 67, TDN-923, None, 889.86 
2025-02-10, 52, NXO-754, , 202.92 
2025-03-16, 7, FIF-311, 45, REVENUE_ERROR 
2025-02-05, 14, JEQ-466, 12, 209.78 
2025-01-17, 29, HTH-667, 9, 929.66 
2025-01-06, 45, XWI-798, , REVENUE_ERROR 
2025-03-12, 5, VMY-445, 4, 40.89 
2025-01-06, 90, PAQ-889, 18, 360.44 
2025-03-14, 77, WXZ-589, 7, 521.56 
2025-02-15, 86, OTQ-455, 12, 234.15 
DATE_ERROR, 97, MWI-193, 41, 41.13 
2025-03-18, 15, PRODUCT_ERROR, QUANTITY_ERROR, 808.64 
2025-02-02, 35, LGX-379, 35, 337.91 
2025-03-09, 12, PRODUCT_ERROR, None, 117.53 
2025-02-21, 82, VCJ-166, 1, 348.67 
None, 46, RGO-552, 1, 205.48 
2025-03-15, 84, LYU-415, 14, 397.31 
2025-02-21, 86, LLF-620, 42, 668.08 
2025-01-21, 82, LIL-038, 15, 836.98 
2025-02-13, 96, BUW-607, 20, 826.87 
2025-02-12, 82, DVW-822, 11, 626.52 
2025-02-09, 42, VHE-826, 48, 868.74 
2025-03-03, 24, GNN-725, 8, 280.53 
2025-01-05, 23, VYE-689, 33, 914.91 
2025-02-05, 6, HIC-560, 31, 559.6 
2025-02-12, 78, TEL-688, 7, 61.14 
2025-01-14, 63, PAM-471, 26, None 
2025-01-13, 88, WQZ-165, 22, 914.46 
2025-02-03, 79, PRODUCT_ERROR, 42, 461.53 
2025-03-26, 3, GQR-067, 47, None 
2025-01-31, 63, PRODUCT_ERROR, QUANTITY_ERROR, 346.81 
2025-01-08, 14, UAR-752, 41, 47.19 
2025-01-13, None, TSY-948, 24, 326.36 
2025-03-15, 50, QIJ-431, 49, 35.77 
None, 9, PRODUCT_ERROR, 39, 405.12 
2025-01-24, None, UPR-617, 20, 918.53 
2025-02-15, 56, HAA-285, 18, 93.38 
2025-02-20, 54, ZTG-808, 7, 470.11 
DATE_ERROR, 71, PRODUCT_ERROR, 3, 534.96 
2025-03-06, 9, WTI-758, 38, 651.66 
2025-02-13, 24, VUB-454, 4, 520.37 
2025-03-27, 48, TTQ-018, 36, 829.37 
2025-03-08, 34, PRODUCT_ERROR, 18, None 
2025-01-03, 80, VYZ-083, 17, None 
2025-01-05, 70, GWQ-915, 7, 874.71 
2025-03-21, , USY-543, 27, 855.76 
2025-03-18, 89, NHY-830, 31, 299.73 
2025-01-10, 75, OVZ-409, 11, 597.98 
2025-03-11, 28, OVT-208, 36, 681.76 
2025-03-02, 63, TBG-552, 4, 771.89 
2025-01-13, , UKG-923, 41, 78.77 
2025-03-15, 48, None, 9, REVENUE_ERROR 
2025-02-24, 52, GSV-461, 20, 596.27 
2025-01-17, 55, ZCM-218, 25, 750.46 
2025-01-15, 83, ZSY-805, 10, 587.75 
2025-03-09, 26, EVE-382, 43, 116.87 
2025-03-10, 92, GQK-295, None, REVENUE_ERROR 
2025-03-19, 18, PRODUCT_ERROR, 8, 208.58 
2025-01-25, 93, , 18, 908.3 
2025-01-25, 96, JMJ-616, None, 749.55 
None, 15, OIB-849, QUANTITY_ERROR, 986.39 
2025-03-14, 1, PRODUCT_ERROR, 29, 526.37 
2025-03-23, 78, ZKS-024, 10, 553.57 
2025-03-23, 46, TCH-045, 26, 93.83 
2025-03-20, STORE_ERROR, , 49, 660.65 
2025-02-23, 33, DYJ-286, 34, 567.27 
None, 17, ITT-873, 41, 212.59 
DATE_ERROR, 10, MSZ-584, 34, 636.08 
2025-02-19, 74, VWU-342, QUANTITY_ERROR, 142.73 
2025-02-04, 2, EKC-039, 37,  
2025-01-18, 99, OEX-493, 44, 481.96 
None, 3, YHJ-241, QUANTITY_ERROR, REVENUE_ERROR 
2025-01-31, 63, DMR-172, 26, 787.49 
2025-01-24, STORE_ERROR, WCS-537, 11, 170.36 
2025-02-09, 63, KFO-714, 9, 764.61 
2025-02-13, 53, WZC-880, 22, 48.38 
2025-01-22, 56, IAR-338, 35, 870.37 
2025-01-09, 65, EGH-429, 11, 216.84 
2025-01-04, 18, NHQ-534, 9, REVENUE_ERROR 
2025-01-23, None, AGU-049, 34, 966.21 
2025-01-16, 90, UQU-160, 28, 881.23 
DATE_ERROR, 55, GQL-204, 10, 995.91 
DATE_ERROR, 58, NLV-846, 21, 355.47 
2025-03-20, 10, LPX-734, None, 759.47 
2025-03-09, 6, PRODUCT_ERROR, 34, 542.98 
2025-01-17, 51, XCE-031, 10, 941.11 
2025-02-14, 8, XBF-628, 35, 473.48 
2025-01-16, 21, FKO-428, None, 291.73 
2025-03-05, 1, GGG-939, 16, 471.88 
DATE_ERROR, 28, None, 27, 961.48 
2025-01-04, 41, YOS-322, 21, 627.32 
2025-02-26, None, GAQ-803, 11, 96.31 
2025-01-14, 17, LMF-531, 20, REVENUE_ERROR 
2025-01-18, 19, JBN-015, 5, 579.7 
2025-03-17, 49, GAV-175, 50, 125.49 
2025-01-11, STORE_ERROR, YTA-455, QUANTITY_ERROR, 632.67 
2025-03-26, 95, PRODUCT_ERROR, 24, 108.52 
2025-01-24, 48, YEV-816, 44, 784.85 
2025-01-19, 10, None, None, 272.78 
2025-01-12, 71, None, 42, 537.69 
2025-01-25, 9, PRODUCT_ERROR, 34, None 
2025-01-25, 23, None, 43, 319.85 
None, 86, JBG-444, 23, 186.06 
2025-01-12, 31, PRODUCT_ERROR, 11, 584.2 
2025-03-21, 52, YQA-991, , 39.58 
2025-01-23, 46, PJE-099, 15, 799.78 
2025-01-14, 71, None, 18, 614.3 
2025-02-23, 70, PRODUCT_ERROR, 9, 866.62 
2025-03-08, 16, PRODUCT_ERROR, 5, 28.3 
2025-02-11, 51, WPE-593, 15, None 
, 4, DTZ-088, 40, 482.24 
DATE_ERROR, 27, TTX-404, QUANTITY_ERROR, None 
None, STORE_ERROR, EOX-379, 31, 369.52 
2025-02-24, 93, TWY-493, 40, 411.4 
2025-03-22, 45, KLR-912, 41, 230.29 
2025-01-15, 29, HHM-933, 45, 34.68 
2025-02-05, 55, TOZ-835, 26, REVENUE_ERROR 
2025-01-17, 50, VHV-251, 16, 969.32 
2025-01-14, 80, None, 38, 877.3 
2025-01-30, 90, TLQ-691, 6, 625.53 
2025-01-08, 85, ENF-240, 11, 699.74 
2025-01-28, 18, AVL-491, 11, 410.98 
2025-03-10, 65, IRP-015, 21, 405.92 
2025-02-16, 9, HFE-325, 43, 801.77 
2025-03-03, 99, LZW-272, 26, 104.47 
2025-02-24, 45, KZY-589, 45, 227.9 
2025-02-07, 86, XTC-037, 18, 580.31 
2025-02-19, 29, FGQ-102, 50, 304.69 
2025-01-31, 72, QKL-955, 23, 965.66 
2025-01-19, 69, KQX-739, 33, 559.4 
2025-03-28, 65, WVD-496, 34, 137.29 
2025-02-20, 21, YGM-626, 28, 724.67 
2025-02-26, 80, , 50, 625.72 
DATE_ERROR, 51, FTM-231, QUANTITY_ERROR, 790.38 
2025-01-04, 17, FVL-593, 15, 795.01 
2025-03-19, 23, GBJ-857, 48, 780.22 
2025-01-15, 18, UZJ-848, 23, 215.71 
2025-01-09, 14, KLT-208, 16, 57.15 
2025-03-04, 11, PSN-045, 29, 867.24 
2025-03-20, 29, RQH-878, 23, 361.92 
2025-02-11, 46, PRODUCT_ERROR, 35, 511.92 
2025-02-27, 58, NCT-711, 28, 856.68 
2025-02-16, 28, EZF-845, 19, 709.5 
2025-03-11, 43, JFG-764, 4, 172.58 
2025-03-12, 82, ZLW-046, 23, 168.89 
2025-01-14, 48, OYU-001, None, 973.77 
2025-02-22, 19, YJA-102, None, 388.89 
2025-01-06, 75, IJR-888, 16, 147.99 
2025-03-28, 80, CJN-206, 30, 47.08 
2025-02-19, 58, HVS-795, 13, 590.77 
2025-02-04, 17, EWR-441, 46, 259.14 
2025-02-21, , OTN-957, 38, 481.1 
2025-01-29, 26, INZ-887, 20, 276.62 
DATE_ERROR, 3, PVO-352, , 254.44 
2025-01-30, 12, XML-792, 43, 576.41 
2025-01-18, None, PRODUCT_ERROR, 32, None 
2025-03-04, 4, None, 19, 602.85 
2025-01-01, 77, CLK-650, 41, 173.86 
2025-02-02, 32, KDV-939, 35, 135.98 
2025-02-20, 61, LKR-814, None, 531.92 
2025-03-03, 23, WJL-604, 50, None 
2025-03-21, 74, TCA-656, 49, 270.44 
2025-02-18, 21, AMA-198, 35, 166.49 
2025-02-26, 11, YWJ-183, 29, 645.72 
2025-03-02, 45, YOJ-790, 27, 945.09 
2025-02-14, 35, LNK-108, 48, 836.83 
2025-02-19, 6, OJO-180, 48, 843.08 
2025-03-12, 69, OKT-093, 1, 822.45 
2025-03-05, 53, PRODUCT_ERROR, 31, 435.7 
2025-02-01, 54, RIA-864, 27, 58.75 
2025-02-17, 27, , None, 714.26 
None, 77, PRODUCT_ERROR, None, 333.68 
DATE_ERROR, 87, UZH-371, QUANTITY_ERROR, 933.16 
2025-03-20, 30, OSG-660, 40, 485.75 
None, 90, OOX-446, QUANTITY_ERROR, 783.65 
2025-02-07, 70, NIN-051, 49, None 
2025-01-04, 66, DUS-186, None, 465.95 
2025-01-12, , FKQ-544, , 519.52 
2025-01-09, 51, SJR-555, 15, 141.14 
2025-02-11, 47, INC-799, 6, None 
2025-02-02, 63, LIT-999, 28, 912.6 
2025-01-07, 19, CVM-995, 45, 17.87 
2025-03-26, 88, PRODUCT_ERROR, 24, 56.42 
2025-03-01, 73, ICQ-017, 38, 145.89 
2025-03-18, 14, PWI-509, 6, 754.49 
2025-03-03, 65, IXT-469, 25, 699.52 
2025-02-05, , NQX-277, 5, 50.74 
2025-02-26, 86, NOH-617, 48, 263.52 
2025-03-16, 19, KRB-710, 41, 388.59 
2025-03-03, 64, ECA-088, 9, 515.08 
2025-03-09, None, XIO-637, 8, 456.4 
2025-03-04, 83, AQV-523, 4, 591.35 
2025-02-25, 49, OSN-374, None, None 
2025-01-21, 91, FJC-148, 45, 319.49 
2025-02-01, None, TBU-387, 20, 132.22 
2025-01-06, 5, FYY-976, 50, 234.85 
2025-01-04, 29, BFR-861, 11, 42.49 
2025-03-10, 55, XXC-088, 41, 59.73 
2025-01-11, 94, EAT-284, None, 410.76 
, 59, ESW-459, 20, 418.58 
DATE_ERROR, 96, PZX-852, 47, 28.75 
2025-01-31, 39, EHO-495, 45, 301.27 
2025-01-05, 29, MEN-270, 23, 384.61 
2025-03-20, 61, VGD-862, 19, REVENUE_ERROR 
2025-03-07, 98, XSB-617, 33, 622.11 
2025-03-15, 29, GLU-110, None, 261.08 
2025-02-12, 81, JSB-159, , REVENUE_ERROR 
2025-02-27, 61, BEC-906, 38, 646.13 
None, 1, QTR-715, 14, 358.78 
None, 18, COC-410, QUANTITY_ERROR, 895.74 
2025-01-14, 42, PRODUCT_ERROR, , 882.12 
2025-01-18, 59, FWO-910, 8, 536.95 
None, 84, CZI-861, 14,  
2025-01-26, 71, AZP-483, 19, 81.64 
2025-02-14, 72, QPA-204, 21, 39.28 
2025-02-22, 2, XNF-693, 8, 527.41 
2025-03-10, 70, TTJ-758, 24, 861.93 
2025-03-20, 79, VNH-096, 14, 89.16 
None, 25, PKI-625, 40, 729.32 
2025-01-27, 68, JYF-051, 22, 617.73 
DATE_ERROR, 52, ASP-218, 32, 679.87 
2025-01-06, 22, RAB-864, None, 468.91 
2025-02-11, 25, EJL-204, None, 130.72 
2025-01-07, 21, None, QUANTITY_ERROR, 169.79 
2025-01-28, 70, LVA-201, 22, 61.16 
2025-01-27, 79, VFT-945, 45, None 
2025-03-17, 82, None, 18, 633.73 
2025-02-18, 61, IHD-213, 10, 581.52 
, 48, ZCE-665, 24, 574.97 
2025-01-21, , JEA-338, None, 745.78 
2025-02-26, 58, PVT-023, 5,  
2025-01-15, 11, KCI-902, 36, 410.94 
None, 60, VKF-915, 3, 28.17 
2025-01-12, 64, PXW-540, 29, 245.68 
2025-02-09, 100, DDR-216, 19, 487.75 
2025-01-10, 1, CEJ-840, 28, 245.56 
2025-02-20, 76, DVI-420, 13, 922.61 
2025-01-19, 62, VHM-311, 15, 119.28 
2025-02-05, 87, WOL-212, 1, REVENUE_ERROR 
2025-01-09, 49, FFB-257, 40, 755.87 
2025-03-02, , KVD-565, 32, 640.07 
2025-03-12, , AMF-642, 28, 755.26 
2025-01-08, 87, WWA-757, 6, 279.05 
2025-03-05, None, NZS-647, 10, 486.76 
2025-01-29, 65, QDJ-715, 12, None 
2025-03-19, 47, KAW-274, 18, 888.86 
2025-02-27, 92, NPR-311, 39, 218.41 
2025-03-19, 44, None, 11, 921.67 
DATE_ERROR, 63, SZJ-640, 2, 264.44 
2025-03-08, 16, HZS-493, 17, 282.53 
2025-03-10, 12, PRODUCT_ERROR, 41, 480.31 
2025-03-05, 25, None, 25, 513.86 
2025-01-14, 61, RZU-109, 12, 473.73 
None, STORE_ERROR, ARW-429, 5, 604.33 
2025-02-25, 61, HST-933, QUANTITY_ERROR, REVENUE_ERROR 
2025-03-05, 78, MYY-378, 33, 587.69 
2025-01-27, 7, WQC-703, 5, 93.08 
2025-01-03, 56, PRK-133, 2, 171.21 
2025-02-09, 52, ZDO-092, 17, REVENUE_ERROR 
None, 26, NOE-490, 11, None 
2025-02-20, STORE_ERROR, None, , 872.61 
2025-02-21, 10, PJC-538, 40, 778.74 
2025-02-11, 13, ROP-406, 29, 750.87 
2025-03-09, 7, GHS-458, None, 49.06 
2025-01-26, 84, CCI-059, 1, 180.21 
2025-03-23, None, LNT-493, 16, 680.89 
2025-03-05, 22, PQC-812, 21, 418.29 
2025-02-17, 17, MBH-684, 42, REVENUE_ERROR 
2025-03-04, 84, JHR-919, 34, 403.48 
, None, TGE-550, None, 639.14 
2025-01-19, 57, LRB-231, 16, 153.44 
2025-03-24, 56, GXW-131, None, 547.8 
2025-01-20, 41, VGD-465, 13, 912.35 
2025-01-02, 51, NQF-029, 47, 129.74 
2025-03-08, 96, YHU-427, 16, 540.27 
2025-03-11, 3, VLJ-176, 21, 84.33 
2025-03-11, 92, VTC-043, 45, 362.28 
, 75, EZJ-704, None, 122.41 
2025-02-12, 37, WPJ-510, 27, 779.08 
2025-03-18, 81, WGF-158, 29, 447.54 
2025-01-06, 19, YNY-194, 12, 398.23 
2025-02-02, 15, QCU-652, 43, 664.55 
2025-03-09, 96, , 7, 901.79 
2025-02-24, 43, CUX-578, 46, 74.71 
2025-01-01, 10, PRODUCT_ERROR, 34, REVENUE_ERROR 
2025-03-25, 50, PYL-363, 47,  
None, 75, HVX-320, 20, 820.68 
2025-01-01, 29, None, 29, 391.11 
2025-01-03, STORE_ERROR, WVW-967, 24, 641.59 
2025-02-22, 96, RSY-384, 24, 719.15 
2025-03-17, 86, , 20, 599.34 
2025-03-23, , WAP-144, 12, 143.39 
2025-02-28, None, ZVK-106, , 460.73 
None, 24, EKK-991, 36, 311.04 
2025-03-07, 49, IHJ-449, 23, 316.54 
2025-01-25, 11, UQI-188, 47, None 
2025-03-28, 84, QMA-036, 7, 313.34 
2025-01-13, 88, CNL-316, 35, 655.43 
2025-03-27, 55, OIA-625, 11, 206.95 
2025-01-31, , PRODUCT_ERROR, 45, 196.13 
2025-02-13, STORE_ERROR, BDC-839, 31, 300.41 
2025-03-29, 12, LFL-050, 43, 185.81 
None, 48, None, 23, 178.2 
, 69, LHY-886, 43, 295.88 
2025-03-10, 56, None, 36, 967.08 
2025-01-29, 31, VXX-075, 21, None 
2025-01-08, 51, VPA-296, 17, 455.23 
2025-01-30, 89, DUT-012, 23, 454.86 
DATE_ERROR, 20, CDP-963, 35, 88.0 
DATE_ERROR, , FER-512, 32, 913.43 
2025-03-14, STORE_ERROR, ADK-195, 14, 583.8 
None, 17, GAH-112, 34, 939.87 
DATE_ERROR, 19, UFR-090, 4, 711.27 
, 44, PNL-980, 43, 511.65 
2025-03-02, 13, EIL-911, 30, 294.45 
DATE_ERROR, 54, KQI-094, QUANTITY_ERROR, REVENUE_ERROR 
2025-02-10, 26, None, QUANTITY_ERROR, 463.98 
DATE_ERROR, 25, VKS-651, 15, 666.03 
2025-01-31, 39, SSI-959, 24, 190.49 
2025-01-15, 55, OIH-900, 29, 316.1 
2025-02-05, , YOJ-149, 3, 713.46 
None, 82, WJQ-092, 16, 427.34 
2025-01-02, 76, LCD-871, 4, REVENUE_ERROR 
2025-02-23, 99, PRODUCT_ERROR, 6, 700.54 
2025-02-27, 12, ESE-045, 50, None 
2025-01-16, 31, HNX-389, 1, 149.13 
2025-02-02, 23, PPV-852, 33, None 
None, 86, PRODUCT_ERROR, 25, 743.27 
2025-03-21, 84, ZYJ-115, 21, 182.75 
2025-03-25, None, PRODUCT_ERROR, 48, 199.25 
2025-02-06, 82, YRS-489, 40, 539.33 
2025-01-28, 88, None, 19, 813.25 
DATE_ERROR, 94, UCY-540, 7, REVENUE_ERROR 
2025-02-22, 5, None, 32, 252.47 
None, 16, KZT-264, QUANTITY_ERROR, 91.15 
2025-01-01, None, FXQ-771, 2, 524.6 
2025-03-16, 18, KGF-584, None, 420.79 
2025-03-02, 27, WLK-865, 27, 990.58 
2025-02-08, 19, IVX-462, 27, 795.18 
DATE_ERROR, 77, DKA-977, 22, 47.22 
2025-03-27, 90, PRODUCT_ERROR, 22, 910.1 
None, 82, PMM-760, 13, 425.11 
None, 74, MXR-432, 37, 615.36 
2025-03-19, 15, COL-477, 33, 638.93 
2025-03-12, 79, ZMD-029, 39, 990.06 
2025-03-23, 44, CPZ-024, 7, 368.08 
2025-01-29, 91, YXV-104, 1, None 
2025-03-15, 71, FJO-880, None,  
2025-01-22, 82, SBF-595, 48, 938.21 
2025-03-24, 50, DKD-809, 39, 83.71 
2025-03-27, , None, 17, 914.25 
, 43, TYK-226, 26, 413.95 
2025-02-12, 21, ELO-666, None, 789.55 
2025-03-19, 60, ACN-373, None, 356.93 
2025-03-10, 2, RFR-205, 7, 644.06 
2025-03-28, 21, TWJ-171, 44, 70.36 
2025-03-12, 95, AIU-218, 10, 819.34 
2025-01-22, 17, IBJ-159, 34, 864.34 
2025-01-03, 13, YCP-092, 33, 855.48 
2025-02-22, 99, BAA-612, QUANTITY_ERROR, 285.6 
2025-01-03, 55, None, 25, 111.57 
None, 7, KXA-628, 35, None 
2025-03-02, 63, YPI-938, 8, 62.66 
2025-03-01, 14, None, 43, 908.51 
2025-03-08, 3, TBA-627, 33, 233.55 
None, 86, OCX-297, 46, 851.72 
2025-01-07, 80, PRL-216, 43, 556.71 
None, 60, ICE-717, 3, 554.16 
2025-03-18, 95, HFG-021, 22, 861.16 
2025-03-04, 63, HXI-313, 14, 113.33 
None, , MCT-960, , 377.77 
2025-01-04, 80, ZIH-149, 34, 911.28 
2025-03-25, 83, LDA-210, 5, REVENUE_ERROR 
2025-03-10, STORE_ERROR, ALD-189, 32, 575.94 
2025-01-20, , FWV-948, 4, 267.74 
2025-02-15, 24, IIS-373, 40, 805.12 
2025-01-28, 83, XPT-474, QUANTITY_ERROR, 470.66 
2025-02-26, STORE_ERROR, LOY-848, 8, 140.36 
2025-03-07, 53, RXO-776, 11, 447.92 
2025-02-10, 81, UFC-301, 2, 241.84 
2025-03-04, 23, BGB-174, 13, None 
2025-01-25, 99, QDS-827, 33, 97.98 
2025-03-10, None, JKO-059, 34, 491.16 
2025-03-09, 28, VRH-007, 22, 976.24 
2025-02-22, 27, ZEV-874, 27, 882.99 
2025-02-01, 25, ULZ-824, 2, 987.41 
2025-03-27, 61, VSU-754, None, 943.57 
2025-02-03, 75, CPA-677, 29, 655.38 
2025-02-10, 7, NUI-787, , 598.69 
2025-02-08, 12, PYR-341, QUANTITY_ERROR, 852.37 
2025-02-10, 88, QSV-849, 39,  
2025-02-14, 57, None, 43, 219.97 
2025-03-29, 33, NCM-434, 31, 550.3 
2025-03-22, 100, GQH-194, 49, 375.74 
2025-03-04, 17, ZHA-723, 35, 579.33 
2025-01-31, 60, PRODUCT_ERROR, 47, None 
2025-01-17, 69, CXQ-181, 7, 918.95 
None, 74, SHX-208, QUANTITY_ERROR, 550.33 
2025-02-22, 86, None, 2, 20.71 
2025-02-08, 4, PQJ-804, 20, 992.36 
None, None, BLU-419, 23, 859.07 
, 29, OER-845, None, 392.35 
2025-01-29, 7, MWD-558, 20, 745.66 
2025-02-06, 42, COG-406, 12, 166.33 
2025-03-03, 93, AXD-406, 29, 564.55 
2025-01-01, 89, , 30, 534.9 
2025-01-25, 29, UVA-143, 37, 259.53 
2025-02-04, 33, IPO-422, 29, 276.34 
2025-02-01, 29, HCC-248, 34, 359.96 
2025-01-10, 79, GUW-294, 27, 700.37 
2025-03-22, 46, LMP-449, 12, 16.45 
None, 32, ITF-793, 48, 644.24 
2025-01-02, 99, ZSL-422, 34, 221.59 
2025-01-08, 82, None, 14, 435.79 
DATE_ERROR, 64, PKP-272, 17, 986.58 
2025-01-21, 92, BHA-700, None, 632.05 
2025-01-26, 22, KGL-884, 18, 255.04 
, 34, LSK-292, 14, 815.51 
2025-03-06, 62, EKO-199, 6, 859.81 
2025-03-07, 1, None, 35, 710.4 
2025-01-06, 5, WYJ-847, 26, 49.24 
2025-01-08, 78, JTF-526, 4, 54.95 
2025-01-07, 39, XEC-454, None, 463.79 
2025-03-10, 90, SEH-062, QUANTITY_ERROR, 137.24 
2025-02-04, 23, ANH-784, 24, 997.67 
2025-01-24, 18, JCJ-074, 24, 806.84 
2025-01-05, STORE_ERROR, None, 35, 586.56 
DATE_ERROR, 79, OKM-157, 25, 520.25 
2025-03-21, 15, None, 33, 198.33 
DATE_ERROR, 27, JQG-863, , 677.2 
2025-01-17, 67, WIS-047, 19, 290.24 
2025-01-25, 60, ZOZ-270, 24, 631.34 
2025-02-05, 76, IVD-704, 17, 75.46 
2025-02-09, 4, CPS-352, 33, 750.08 
2025-01-04, 100, GUU-776, 9, 884.25 
2025-03-17, 59, GNH-303, 40, 626.22 
2025-01-30, , None, 18, 161.54 
